2022-09-08 00:28:44, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-08 00:28:44, tb_device_mqtt INFO connection SUCCESS
2022-09-08 00:28:44, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-08 00:28:44, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-08 00:28:44, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-08 00:28:45, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-08 00:28:50, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-08 00:28:55, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-08 00:29:02, __main__ DEBUG 0) Bus A1 {'ts': 1662568142286, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:41, __main__ DEBUG 94) Bus A1 {'ts': 1662568361550, 'values': {'fuel': 76.83, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 54.50000000000001, 'temp': 22.6, 'engine_temp': 217.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:42, __main__ DEBUG 94) Bus A1 {'ts': 1662568362560, 'values': {'fuel': 76.79, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 53.20000000000001, 'temp': 24.2, 'engine_temp': 206.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:43, __main__ DEBUG 94) Bus A1 {'ts': 1662568363570, 'values': {'fuel': 76.76, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 52.80000000000001, 'temp': 23.9, 'engine_temp': 198.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:44, __main__ DEBUG 94) Bus A1 {'ts': 1662568364584, 'values': {'fuel': 76.74, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 50.500000000000014, 'temp': 24.7, 'engine_temp': 214.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:45, __main__ DEBUG 94) Bus A1 {'ts': 1662568365592, 'values': {'fuel': 76.69, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 45.500000000000014, 'temp': 22.7, 'engine_temp': 205.6, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:46, __main__ DEBUG 94) Bus A1 {'ts': 1662568366607, 'values': {'fuel': 76.68, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 44.80000000000001, 'temp': 22.5, 'engine_temp': 213.2, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:47, __main__ DEBUG 94) Bus A1 {'ts': 1662568367622, 'values': {'fuel': 76.64, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 41.30000000000001, 'temp': 23.0, 'engine_temp': 207.5, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:48, __main__ DEBUG 94) Bus A1 {'ts': 1662568368638, 'values': {'fuel': 76.62, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 37.80000000000001, 'temp': 24.8, 'engine_temp': 201.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:49, __main__ DEBUG 94) Bus A1 {'ts': 1662568369652, 'values': {'fuel': 76.61, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 37.70000000000001, 'temp': 24.9, 'engine_temp': 203.6, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:50, __main__ DEBUG 94) Bus A1 {'ts': 1662568370667, 'values': {'fuel': 76.61, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 33.40000000000001, 'temp': 22.7, 'engine_temp': 195.1, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:53, __main__ DEBUG 95) Bus A1 {'ts': 1662568373687, 'values': {'fuel': 76.57, 'speed': 59.5, 'latitude': '1.2945', 'longitude': '103.77387', 'occupancy': 31.700000000000014, 'temp': 24.8, 'engine_temp': 195.1, 'eta': '2 min 28 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:55, __main__ DEBUG 96) Bus A1 {'ts': 1662568375693, 'values': {'fuel': 76.55, 'speed': 52.3, 'latitude': '1.29448', 'longitude': '103.77386', 'occupancy': 31.700000000000014, 'temp': 23.0, 'engine_temp': 209.7, 'eta': '2 min 26 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:57, __main__ DEBUG 97) Bus A1 {'ts': 1662568377708, 'values': {'fuel': 76.52, 'speed': 49.1, 'latitude': '1.29446', 'longitude': '103.77386', 'occupancy': 31.700000000000014, 'temp': 23.3, 'engine_temp': 203.3, 'eta': '2 min 24 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:32:59, __main__ DEBUG 98) Bus A1 {'ts': 1662568379716, 'values': {'fuel': 76.5, 'speed': 43.6, 'latitude': '1.29444', 'longitude': '103.77385', 'occupancy': 31.700000000000014, 'temp': 24.9, 'engine_temp': 203.0, 'eta': '2 min 22 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:01, __main__ DEBUG 99) Bus A1 {'ts': 1662568381720, 'values': {'fuel': 76.48, 'speed': 46.1, 'latitude': '1.29442', 'longitude': '103.77384', 'occupancy': 31.700000000000014, 'temp': 24.0, 'engine_temp': 209.8, 'eta': '2 min 20 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:03, __main__ DEBUG 100) Bus A1 {'ts': 1662568383723, 'values': {'fuel': 76.46, 'speed': 48.6, 'latitude': '1.29441', 'longitude': '103.77383', 'occupancy': 31.700000000000014, 'temp': 23.3, 'engine_temp': 214.2, 'eta': '2 min 18 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:05, __main__ DEBUG 101) Bus A1 {'ts': 1662568385733, 'values': {'fuel': 76.45, 'speed': 42.3, 'latitude': '1.29436', 'longitude': '103.77378', 'occupancy': 31.700000000000014, 'temp': 22.8, 'engine_temp': 198.6, 'eta': '2 min 16 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:07, __main__ DEBUG 102) Bus A1 {'ts': 1662568387749, 'values': {'fuel': 76.41, 'speed': 46.6, 'latitude': '1.29426', 'longitude': '103.77369', 'occupancy': 31.700000000000014, 'temp': 24.2, 'engine_temp': 205.9, 'eta': '2 min 14 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:09, __main__ DEBUG 103) Bus A1 {'ts': 1662568389764, 'values': {'fuel': 76.37, 'speed': 54.3, 'latitude': '1.29425', 'longitude': '103.77368', 'occupancy': 31.700000000000014, 'temp': 24.0, 'engine_temp': 203.3, 'eta': '2 min 12 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:11, __main__ DEBUG 104) Bus A1 {'ts': 1662568391789, 'values': {'fuel': 76.35, 'speed': 59.9, 'latitude': '1.29425', 'longitude': '103.77366', 'occupancy': 31.700000000000014, 'temp': 24.9, 'engine_temp': 210.8, 'eta': '2 min 10 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:13, __main__ DEBUG 105) Bus A1 {'ts': 1662568393797, 'values': {'fuel': 76.35, 'speed': 49.7, 'latitude': '1.29425', 'longitude': '103.77365', 'occupancy': 31.700000000000014, 'temp': 24.6, 'engine_temp': 204.5, 'eta': '2 min 8 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:15, __main__ DEBUG 106) Bus A1 {'ts': 1662568395813, 'values': {'fuel': 76.35, 'speed': 50.8, 'latitude': '1.29425', 'longitude': '103.77364', 'occupancy': 31.700000000000014, 'temp': 24.7, 'engine_temp': 197.0, 'eta': '2 min 6 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:17, __main__ DEBUG 107) Bus A1 {'ts': 1662568397827, 'values': {'fuel': 76.34, 'speed': 48.0, 'latitude': '1.29426', 'longitude': '103.77362', 'occupancy': 31.700000000000014, 'temp': 23.2, 'engine_temp': 196.0, 'eta': '2 min 4 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:19, __main__ DEBUG 108) Bus A1 {'ts': 1662568399840, 'values': {'fuel': 76.29, 'speed': 58.1, 'latitude': '1.29437', 'longitude': '103.77352', 'occupancy': 31.700000000000014, 'temp': 24.6, 'engine_temp': 215.6, 'eta': '2 min 2 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:21, __main__ DEBUG 109) Bus A1 {'ts': 1662568401851, 'values': {'fuel': 76.26, 'speed': 49.9, 'latitude': '1.29456', 'longitude': '103.77335', 'occupancy': 31.700000000000014, 'temp': 23.4, 'engine_temp': 215.8, 'eta': '2 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:23, __main__ DEBUG 110) Bus A1 {'ts': 1662568403860, 'values': {'fuel': 76.22, 'speed': 44.2, 'latitude': '1.29458', 'longitude': '103.77333', 'occupancy': 31.700000000000014, 'temp': 23.9, 'engine_temp': 206.6, 'eta': '1 min 58 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:25, __main__ DEBUG 111) Bus A1 {'ts': 1662568405875, 'values': {'fuel': 76.22, 'speed': 59.2, 'latitude': '1.29459', 'longitude': '103.77331', 'occupancy': 31.700000000000014, 'temp': 22.5, 'engine_temp': 208.6, 'eta': '1 min 56 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:27, __main__ DEBUG 112) Bus A1 {'ts': 1662568407896, 'values': {'fuel': 76.19, 'speed': 51.5, 'latitude': '1.2946', 'longitude': '103.77329', 'occupancy': 31.700000000000014, 'temp': 22.7, 'engine_temp': 206.1, 'eta': '1 min 54 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:29, __main__ DEBUG 113) Bus A1 {'ts': 1662568409903, 'values': {'fuel': 76.15, 'speed': 40.5, 'latitude': '1.2946', 'longitude': '103.77327', 'occupancy': 31.700000000000014, 'temp': 23.4, 'engine_temp': 216.3, 'eta': '1 min 52 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:31, __main__ DEBUG 114) Bus A1 {'ts': 1662568411906, 'values': {'fuel': 76.14, 'speed': 41.7, 'latitude': '1.29459', 'longitude': '103.77324', 'occupancy': 31.700000000000014, 'temp': 24.5, 'engine_temp': 204.3, 'eta': '1 min 50 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:33, __main__ DEBUG 115) Bus A1 {'ts': 1662568413910, 'values': {'fuel': 76.12, 'speed': 49.4, 'latitude': '1.29458', 'longitude': '103.77323', 'occupancy': 31.700000000000014, 'temp': 22.8, 'engine_temp': 214.2, 'eta': '1 min 48 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:35, __main__ DEBUG 116) Bus A1 {'ts': 1662568415920, 'values': {'fuel': 76.1, 'speed': 48.5, 'latitude': '1.29458', 'longitude': '103.77321', 'occupancy': 31.700000000000014, 'temp': 24.1, 'engine_temp': 206.6, 'eta': '1 min 46 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:37, __main__ DEBUG 117) Bus A1 {'ts': 1662568417928, 'values': {'fuel': 76.08, 'speed': 53.3, 'latitude': '1.29455', 'longitude': '103.77317', 'occupancy': 31.700000000000014, 'temp': 23.2, 'engine_temp': 212.9, 'eta': '1 min 44 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:39, __main__ DEBUG 118) Bus A1 {'ts': 1662568419932, 'values': {'fuel': 76.04, 'speed': 49.2, 'latitude': '1.29454', 'longitude': '103.77315', 'occupancy': 31.700000000000014, 'temp': 24.6, 'engine_temp': 207.0, 'eta': '1 min 42 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:41, __main__ DEBUG 119) Bus A1 {'ts': 1662568421944, 'values': {'fuel': 76.01, 'speed': 55.2, 'latitude': '1.29453', 'longitude': '103.77314', 'occupancy': 31.700000000000014, 'temp': 24.0, 'engine_temp': 215.7, 'eta': '1 min 40 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:43, __main__ DEBUG 120) Bus A1 {'ts': 1662568423958, 'values': {'fuel': 75.98, 'speed': 48.5, 'latitude': '1.29453', 'longitude': '103.77313', 'occupancy': 31.700000000000014, 'temp': 23.3, 'engine_temp': 210.4, 'eta': '1 min 38 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:45, __main__ DEBUG 121) Bus A1 {'ts': 1662568425970, 'values': {'fuel': 75.97, 'speed': 58.2, 'latitude': '1.29455', 'longitude': '103.7731', 'occupancy': 31.700000000000014, 'temp': 22.7, 'engine_temp': 205.5, 'eta': '1 min 36 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:47, __main__ DEBUG 122) Bus A1 {'ts': 1662568427972, 'values': {'fuel': 75.96, 'speed': 59.2, 'latitude': '1.29457', 'longitude': '103.77302', 'occupancy': 31.700000000000014, 'temp': 22.8, 'engine_temp': 208.8, 'eta': '1 min 34 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:49, __main__ DEBUG 123) Bus A1 {'ts': 1662568429979, 'values': {'fuel': 75.93, 'speed': 59.1, 'latitude': '1.29462', 'longitude': '103.77289', 'occupancy': 31.700000000000014, 'temp': 24.3, 'engine_temp': 203.4, 'eta': '1 min 32 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:33:53, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-08 00:33:53, tb_device_mqtt INFO connection SUCCESS
2022-09-08 00:33:53, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-08 00:33:53, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-08 00:33:53, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-08 00:33:54, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-08 00:33:59, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-08 00:34:04, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-08 00:34:11, __main__ DEBUG 0) Bus A1 {'ts': 1662568451722, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:12, __main__ DEBUG 0) Bus A1 {'ts': 1662568452732, 'values': {'fuel': 79.98, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 48.6, 'temp': 24.4, 'engine_temp': 216.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:13, __main__ DEBUG 0) Bus A1 {'ts': 1662568453738, 'values': {'fuel': 79.94, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 47.0, 'temp': 23.5, 'engine_temp': 203.6, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:14, __main__ DEBUG 0) Bus A1 {'ts': 1662568454749, 'values': {'fuel': 79.92, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 42.3, 'temp': 23.5, 'engine_temp': 210.1, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:15, __main__ DEBUG 0) Bus A1 {'ts': 1662568455760, 'values': {'fuel': 79.88, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 40.4, 'temp': 24.5, 'engine_temp': 212.1, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:16, __main__ DEBUG 0) Bus A1 {'ts': 1662568456772, 'values': {'fuel': 79.85, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 38.1, 'temp': 24.7, 'engine_temp': 219.3, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:17, __main__ DEBUG 0) Bus A1 {'ts': 1662568457790, 'values': {'fuel': 79.85, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 36.800000000000004, 'temp': 23.3, 'engine_temp': 204.9, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:18, __main__ DEBUG 0) Bus A1 {'ts': 1662568458798, 'values': {'fuel': 79.82, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 36.800000000000004, 'temp': 24.2, 'engine_temp': 215.2, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:19, __main__ DEBUG 0) Bus A1 {'ts': 1662568459808, 'values': {'fuel': 79.8, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 34.300000000000004, 'temp': 23.5, 'engine_temp': 202.2, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:20, __main__ DEBUG 0) Bus A1 {'ts': 1662568460814, 'values': {'fuel': 79.78, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 33.50000000000001, 'temp': 24.8, 'engine_temp': 211.9, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:23, __main__ DEBUG 1) Bus A1 {'ts': 1662568463821, 'values': {'fuel': 79.73, 'speed': 16.3, 'latitude': '1.29415', 'longitude': '103.7698', 'occupancy': 31.200000000000006, 'temp': 23.5, 'engine_temp': 207.7, 'eta': '1 min 30 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:25, __main__ DEBUG 2) Bus A1 {'ts': 1662568465827, 'values': {'fuel': 79.71, 'speed': 58.6, 'latitude': '1.29408', 'longitude': '103.76974', 'occupancy': 31.200000000000006, 'temp': 23.9, 'engine_temp': 203.1, 'eta': '1 min 28 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:27, __main__ DEBUG 3) Bus A1 {'ts': 1662568467845, 'values': {'fuel': 79.67, 'speed': 46.1, 'latitude': '1.29392', 'longitude': '103.7696', 'occupancy': 31.200000000000006, 'temp': 23.2, 'engine_temp': 201.7, 'eta': '1 min 26 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:29, __main__ DEBUG 4) Bus A1 {'ts': 1662568469851, 'values': {'fuel': 79.65, 'speed': 51.6, 'latitude': '1.29387', 'longitude': '103.76954', 'occupancy': 31.200000000000006, 'temp': 24.0, 'engine_temp': 214.1, 'eta': '1 min 24 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:31, __main__ DEBUG 5) Bus A1 {'ts': 1662568471860, 'values': {'fuel': 79.61, 'speed': 44.2, 'latitude': '1.29385', 'longitude': '103.76951', 'occupancy': 31.200000000000006, 'temp': 23.9, 'engine_temp': 214.5, 'eta': '1 min 22 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:33, __main__ DEBUG 6) Bus A1 {'ts': 1662568473864, 'values': {'fuel': 79.59, 'speed': 57.8, 'latitude': '1.29383', 'longitude': '103.76947', 'occupancy': 31.200000000000006, 'temp': 24.8, 'engine_temp': 196.2, 'eta': '1 min 20 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:35, __main__ DEBUG 7) Bus A1 {'ts': 1662568475873, 'values': {'fuel': 79.57, 'speed': 58.4, 'latitude': '1.29382', 'longitude': '103.76942', 'occupancy': 31.200000000000006, 'temp': 24.3, 'engine_temp': 197.2, 'eta': '1 min 18 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:37, __main__ DEBUG 8) Bus A1 {'ts': 1662568477890, 'values': {'fuel': 79.56, 'speed': 41.6, 'latitude': '1.29382', 'longitude': '103.76938', 'occupancy': 31.200000000000006, 'temp': 22.6, 'engine_temp': 218.2, 'eta': '1 min 16 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 00:34:39, __main__ DEBUG 9) Bus A1 {'ts': 1662568479895, 'values': {'fuel': 79.55, 'speed': 49.2, 'latitude': '1.29382', 'longitude': '103.76932', 'occupancy': 31.200000000000006, 'temp': 24.4, 'engine_temp': 209.1, 'eta': '1 min 14 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
