Bus D1,103.77075,1.29554,LT 13,Next Stop,13
Bus D1,103.7707,1.29545,LT 13,Next Stop,12
Bus D1,103.77063,1.29531,LT 13,Next Stop,11
Bus D1,103.77058,1.29517,LT 13,Next Stop,10
Bus D1,103.77057,1.29507,LT 13,Next Stop,9
Bus D1,103.77056,1.295,LT 13,Next Stop,8
Bus D1,103.77055,1.29494,LT 13,Next Stop,7
Bus D1,103.77055,1.29487,LT 13,Next Stop,6
Bus D1,103.77055,1.2948,LT 13,Next Stop,5
Bus D1,103.77056,1.29472,LT 13,Next Stop,4
Bus D1,103.77056,1.29464,LT 13,Next Stop,3
Bus D1,103.77057,1.2946,LT 13,Next Stop,2
Bus D1,103.77057,1.29456,LT 13,Next Stop,1
Bus D1,103.77059,1.29451,LT 13,Arrived,0
Bus D1,103.7706,1.29446,AS 5,Next Stop,41
Bus D1,103.7706,1.29444,AS 5,Next Stop,40
Bus D1,103.77061,1.29442,AS 5,Next Stop,39
Bus D1,103.77063,1.29437,AS 5,Next Stop,38
Bus D1,103.7707,1.29419,AS 5,Next Stop,37
Bus D1,103.77081,1.29402,AS 5,Next Stop,36
Bus D1,103.77093,1.29388,AS 5,Next Stop,35
Bus D1,103.77107,1.29375,AS 5,Next Stop,34
Bus D1,103.7712,1.29366,AS 5,Next Stop,33
Bus D1,103.77126,1.29363,AS 5,Arrived,32
Bus D1,103.77135,1.29358,Biz 2,Next Stop,41
Bus D1,103.77149,1.29352,Biz 2,Next Stop,40
Bus D1,103.77155,1.29351,Biz 2,Next Stop,39
Bus D1,103.77161,1.29349,Biz 2,Next Stop,38
Bus D1,103.7717,1.29347,Biz 2,Next Stop,37
Bus D1,103.7718,1.29345,Biz 2,Next Stop,36
Bus D1,103.77193,1.29343,Biz 2,Next Stop,35
Bus D1,103.77219,1.2934,Biz 2,Next Stop,34
Bus D1,103.77238,1.29335,Biz 2,Next Stop,33
Bus D1,103.77258,1.29328,Biz 2,Next Stop,32
Bus D1,103.7727,1.29323,Biz 2,Next Stop,31
Bus D1,103.77277,1.2932,Biz 2,Next Stop,30
Bus D1,103.77278,1.2932,Biz 2,Next Stop,29
Bus D1,103.77286,1.29316,Biz 2,Next Stop,28
Bus D1,103.77291,1.29313,Biz 2,Next Stop,27
Bus D1,103.77297,1.2931,Biz 2,Next Stop,26
Bus D1,103.77302,1.29307,Biz 2,Next Stop,25
Bus D1,103.77306,1.29304,Biz 2,Next Stop,24
Bus D1,103.77311,1.29301,Biz 2,Next Stop,23
Bus D1,103.77319,1.29295,Biz 2,Next Stop,22
Bus D1,103.77324,1.29291,Biz 2,Next Stop,21
Bus D1,103.77342,1.29275,Biz 2,Next Stop,20
Bus D1,103.77345,1.29272,Biz 2,Next Stop,19
Bus D1,103.77355,1.29263,Biz 2,Next Stop,18
Bus D1,103.77367,1.2925,Biz 2,Next Stop,17
Bus D1,103.77381,1.29234,Biz 2,Next Stop,16
Bus D1,103.77384,1.2923,Biz 2,Next Stop,15
Bus D1,103.77387,1.29226,Biz 2,Next Stop,14
Bus D1,103.77393,1.29224,Biz 2,Next Stop,13
Bus D1,103.77422,1.29219,Biz 2,Next Stop,12
Bus D1,103.77429,1.29218,Biz 2,Next Stop,11
Bus D1,103.77439,1.29218,Biz 2,Next Stop,10
Bus D1,103.77446,1.29217,Biz 2,Next Stop,9
Bus D1,103.77457,1.29229,Biz 2,Next Stop,8
Bus D1,103.77469,1.29247,Biz 2,Next Stop,7
Bus D1,103.77472,1.29252,Biz 2,Next Stop,6
Bus D1,103.77479,1.29262,Biz 2,Next Stop,5
Bus D1,103.77488,1.29275,Biz 2,Next Stop,4
Bus D1,103.77497,1.29289,Biz 2,Next Stop,3
Bus D1,103.775,1.29294,Biz 2,Next Stop,2
Bus D1,103.77502,1.29298,Biz 2,Next Stop,1
Bus D1,103.77506,1.29305,Biz 2,Arrived,0
Bus D1,103.77506,1.29306,COM 3,Next Stop,21
Bus D1,103.77511,1.29318,COM 3,Next Stop,20
Bus D1,103.7752,1.29343,COM 3,Next Stop,19
Bus D1,103.77525,1.29358,COM 3,Next Stop,18
Bus D1,103.77527,1.29364,COM 3,Next Stop,17
Bus D1,103.77528,1.29367,COM 3,Next Stop,16
Bus D1,103.77529,1.29368,COM 3,Next Stop,15
Bus D1,103.7753,1.2937,COM 3,Next Stop,14
Bus D1,103.77532,1.29375,COM 3,Next Stop,13
Bus D1,103.77537,1.29375,COM 3,Next Stop,12
Bus D1,103.7754,1.29376,COM 3,Next Stop,11
Bus D1,103.77542,1.29376,COM 3,Next Stop,10
Bus D1,103.77545,1.29376,COM 3,Next Stop,9
Bus D1,103.7755,1.29378,COM 3,Next Stop,8
Bus D1,103.7755,1.29381,COM 3,Next Stop,7
Bus D1,103.77549,1.29385,COM 3,Next Stop,6
Bus D1,103.77547,1.29389,COM 3,Next Stop,5
Bus D1,103.77546,1.29392,COM 3,Next Stop,4
Bus D1,103.77532,1.29418,COM 3,Next Stop,3
Bus D1,103.77527,1.29428,COM 3,Next Stop,2
Bus D1,103.77517,1.29449,COM 3,Next Stop,1
